amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	sku	asin	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-country	ship-promotion-id	promotion-ids	is-business-order	price-designation	is-replacement-order
113-8500331-5132250		2022-01-17T01:26:43+00:00	2022-03-15T16:31:41+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	iPhone 12 Pro Max Military Grade Case, with 360 Metal Rotating Ring Kickstand Holder, Built-in Car Mount Armor, and Heavy Duty Shockproof Cover	CAS-1922-BLU	B08TSS3S6X	Shipped	1	USD	12.99	1.3										false		false
113-8514276-5713812	113-8514276-5713812	2022-01-08T23:09:22+00:00	2022-01-12T23:19:54+00:00	Shipped	Amazon	Amazon.com			Expedited	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	1	USD	97.99	6.86										false		false
113-8683340-6261069		2022-01-20T03:56:01+00:00	2022-01-20T17:12:09+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets V50 Humvee Support Armor Phone Case with Dynamic Metal Kickstand(Blue)	CAS-2504-BLU-M	B07ZWMNCJJ	Shipped	1	USD	12.99	1.1										false		false
113-8710069-7334659		2022-01-27T19:29:05+00:00	2022-01-28T00:02:08+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Outdoor Patio Propane Space Heater - 48,000 Btu Pyramid Propane Heater, Outdoor Heater, Portable Heater, Patio Heater Propane, W/ Wheels, Fire Pit Met	S-S-Patio-heater-Propane-1	B09DYZTSHF	Shipped	1	USD	429.99	30.1										false		false
113-8829408-7066667	113-8829408-7066667	2022-01-20T02:57:06+00:00	2022-01-20T20:24:24+00:00	Shipped	Amazon	Amazon.com			Expedited	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	1	USD	97.99	9.55										false		false
113-8882852-1039405	113-8882852-1039405	2022-01-07T18:46:14+00:00	2022-01-09T14:46:20+00:00	Shipped	Amazon	Amazon.com			Expedited	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	2	USD	195.98	19.6										false		false
113-8888736-8969859		2022-01-17T20:20:56+00:00	2022-01-18T15:44:44+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Kids Desk and Chair Set for Ages 4-12, Height Adjustable Children's Study Table, Student School Desks with Lamp, Pencil Case, and Book	K-DESK-BLU	B08QTWVHPY	Shipped	1	USD	139.99	8.4										true		false
113-8890375-2639438		2022-01-15T04:23:09+00:00	2022-01-17T17:15:08+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Samsung S20 Heavy Duty Case with Magnetic Metal Ring	CAS-1917-BLU-M	B0859MQ9J8	Shipped	1	USD	12.99	0.78										false		false
113-8941899-3884221		2022-01-12T21:41:48+00:00	2022-01-13T17:18:06+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	iPhone 12 Pro Max Military Grade Case, with 360 Metal Rotating Ring Kickstand Holder, Built-in Car Mount Armor, and Heavy Duty Shockproof Cover	CAS-1922-BLU	B08TSS3S6X	Shipped	1	USD	12.99	1.15										false		false
113-9184388-2400234	113-9184388-2400234	2022-01-21T21:49:11+00:00	2022-01-22T01:30:53+00:00	Shipped	Amazon	Amazon.com			Expedited	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	1	USD	97.99	6.49										false		false
113-9332955-0932250		2022-01-08T22:22:17+00:00	2022-01-16T22:22:42+00:00	Cancelled	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Kids Desk and Chair Set for Ages 4-12, Height Adjustable Children's Study Table, Student School Desks with Lamp, Pencil Case, and Bookstand	K-DESK-BLU	B08QTWVHPY		0													false		true
113-9385541-8570624		2022-01-27T16:21:28+00:00	2022-01-27T17:00:36+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Outdoor Child Safe 10 14 FT Trampoline with Galvanized Steel Frame, Steel Ladder, and Child Safety Foam Sides Net for Trampoline Enclosure	trampoline-10-4-31	B093QVXF92	Shipped	1	USD	295.99	22.94										false		false
113-9623967-3767409	113-9623967-3767409	2022-01-26T17:05:56+00:00	2022-01-27T19:52:42+00:00	Shipped	Amazon	Amazon.com			Expedited	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	1	USD	97.99	5.19										false		false
113-9670181-9865006		2022-01-11T21:34:04+00:00	2022-01-12T00:18:18+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Clear Case Compatible with iPhone 11 Case, Soft Silicone Slim Fit Phone Case Rubber Gel Anti-Scratch Protective Shell Wrist Strap Stan	CAS-2603-CLR-M	B07Z6M1L3H	Shipped	1	USD	12.99	0.94										false		false
113-9714376-7895444		2022-01-05T13:27:39+00:00	2022-01-07T16:50:11+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Kids Desk and Chair Set for Ages 4-12, Height Adjustable Children's Study Table, Student School Desks with Lamp, Pencil Case, and Book	K-DESK-PNK-2	B08FR994MT	Shipped	1	USD	169.99	17.42										false		false
113-9719986-4637810		2022-01-30T03:11:57+00:00	2022-01-31T17:56:55+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	iPhone 12 Pro Max Military Grade Case, with 360 Metal Rotating Ring Kickstand Holder, Built-in Car Mount Armor, and Heavy Duty Shockproof Cover	CAS-1922-BLK	B08TSPSQRC	Shipped	1	USD	12.99	1.12										false		false
113-9753947-6856203		2022-01-31T03:39:26+00:00	2022-01-31T17:55:15+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Military Grade Case Compatible with Samsung Galaxy S10 Plus Case 360 Metal Rotating Ring Kickstand Holder Built-in Magnetic Car Mount	CAS-1902-BLU-M	B07RN14ZRK	Shipped	1	USD	14.99	0.9										false		false
113-9770143-8574656		2022-01-05T17:22:51+00:00	2022-01-05T18:14:48+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Tripod Stand for The Wall Mounted Body Thermometer with Adjustable Height, Aluminum Legs and Foldable Body for Schools, Businesses, Offices, Restauran	TRIPOD-03	B08HHG9THS	Shipped	1	USD	39.99											false		false
113-9784463-2077859	113-9784463-2077859	2022-01-19T19:18:33+00:00	2022-01-21T22:47:58+00:00	Shipped	Amazon	Amazon.com			Expedited	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	1	USD	0.0											false		true
113-9854589-8212212		2022-01-01T03:34:51+00:00	2022-01-04T00:57:46+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Gorilla Gadgets Kids Desk and Chair Set for Ages 4-12, Height Adjustable Children's Study Table, Student School Desks with Lamp, Pencil Case, and Book	K-DESK-BLU	B08QTWVHPY	Shipped	1	USD	119.99	8.4										false		false
113-9932321-0276213		2022-01-11T23:08:41+00:00	2022-01-12T00:07:45+00:00	Shipped	Merchant	Amazon.com	WebsiteOrderChannel		Standard	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT	B08B6CS5G6	Shipped	1	USD	97.99	10.04										true	Business Price	false
114-0128902-6105013	114-0128902-6105013	2022-01-21T17:58:15+00:00	2022-01-23T11:06:02+00:00	Shipped	Amazon	Amazon.com			Expedited	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	1	USD	97.99											true	Business Price	false
114-0383124-6625839	114-0383124-6625839	2022-01-05T21:37:38+00:00	2022-01-10T05:58:55+00:00	Shipped	Amazon	Amazon.com			Expedited	Wall-Mounted Body Thermometer with Bluetooth iOS App, Non-Contact Digital Forehead Fever Detection with Alarm for Schools, Offices, Shops (Rechargeabl	BT-0005-WHT-M	B08B6CS5G6	Shipped	2	USD	195.98	11.76										false		false
